providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA241750996#200642451_15L42648Q1-543221950Q20,2,241750996,Under,-10000,1.01,1.01,1/100,43.5,MIN Timberwolves,Unknown,None Specified,43502,['SGP'],"[{'id': '32935', 'name': 'MIN Timberwolves', 'type': 'Team'}]",Quarters,Alt Team Totals,Alternate MIN Timberwolves Total Points - 4th Quarter
0QA241750813#200639797_13L42648Q11518407831Q20,2,241750813,MIL Bucks -1.5 / Under 55.5,+230,3.3,3.30,23/10,None Specified,MIL Bucks,Team,None Specified,33097,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750813#200639796_13L42648Q1-78287216Q20,2,241750813,MIL Bucks -1.5 / Over 55.5,+265,3.65,3.65,53/20,None Specified,MIL Bucks,Team,None Specified,36596,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750813#200639798_13L42648Q1-1230870025Q20,2,241750813,PHO Suns +1.5 / Over 55.5,+265,3.65,3.65,53/20,None Specified,PHO Suns,Team,None Specified,36598,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750813#200639799_13L42648Q1-830979275Q20,2,241750813,PHO Suns +1.5 / Under 55.5,+265,3.65,3.65,53/20,None Specified,PHO Suns,Team,None Specified,36599,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750823#200640281_13L42648Q1-1502341490Q20,2,241750823,PHO Suns +1.5 / Over 54.5,+240,3.4,3.40,12/5,None Specified,PHO Suns,Team,None Specified,34081,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750823#200640289_13L42648Q12099135197Q20,2,241750823,PHO Suns +1.5 / Under 54.5,+250,3.5,3.50,5/2,None Specified,PHO Suns,Team,None Specified,35089,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750823#200640274_13L42648Q1-1949448925Q20,2,241750823,MIL Bucks -1.5 / Under 54.5,+255,3.55,3.55,51/20,None Specified,MIL Bucks,Team,None Specified,35574,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750823#200640267_13L42648Q12045706002Q20,2,241750823,MIL Bucks -1.5 / Over 54.5,+290,3.9,3.90,29/10,None Specified,MIL Bucks,Team,None Specified,39067,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750814#200682659_13L42648Q11787860554Q20,2,241750814,MIL Bucks -1.5 / Under 58.5,+225,3.25,3.25,9/4,None Specified,MIL Bucks,Team,None Specified,32559,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750814#200682658_13L42648Q1-293909622Q20,2,241750814,MIL Bucks -1.5 / Over 58.5,+265,3.65,3.65,53/20,None Specified,MIL Bucks,Team,None Specified,36558,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750814#200682660_13L42648Q11275235288Q20,2,241750814,PHO Suns +1.5 / Over 58.5,+265,3.65,3.65,53/20,None Specified,PHO Suns,Team,None Specified,36560,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750814#200682661_13L42648Q1-1455487013Q20,2,241750814,PHO Suns +1.5 / Under 58.5,+280,3.8,3.80,14/5,None Specified,PHO Suns,Team,None Specified,38061,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750820#200904312_13L42648Q1-1230870025Q20,2,241750820,PHO Suns +1.5 / Over 55.5,+225,3.25,3.25,9/4,None Specified,PHO Suns,Team,None Specified,32512,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750820#200904311_13L42648Q11518407831Q20,2,241750820,MIL Bucks -1.5 / Under 55.5,+260,3.6,3.60,13/5,None Specified,MIL Bucks,Team,None Specified,36011,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750820#200904313_13L42648Q1-830979275Q20,2,241750820,PHO Suns +1.5 / Under 55.5,+265,3.65,3.65,53/20,None Specified,PHO Suns,Team,None Specified,36513,None Specified,"[{'id': '32949', 'name': 'PHO Suns', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750820#200904310_13L42648Q1-78287216Q20,2,241750820,MIL Bucks -1.5 / Over 55.5,+285,3.85,3.85,57/20,None Specified,MIL Bucks,Team,None Specified,38510,None Specified,"[{'id': '32933', 'name': 'MIL Bucks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750899#200640792_13L42648Q1331018317Q20,2,241750899,NY Knicks -4.5 / Under 56.5,+250,3.5,3.50,5/2,None Specified,NY Knicks,Team,None Specified,35092,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750899#200640795_13L42648Q11734732715Q20,2,241750899,PHI 76ers +4.5 / Over 56.5,+250,3.5,3.50,5/2,None Specified,PHI 76ers,Team,None Specified,35095,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750899#200640789_13L42648Q11486298224Q20,2,241750899,NY Knicks -4.5 / Over 56.5,+255,3.55,3.55,51/20,None Specified,NY Knicks,Team,None Specified,35589,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750899#200640798_13L42648Q1-2035919984Q20,2,241750899,PHI 76ers +4.5 / Under 56.5,+260,3.6,3.60,13/5,None Specified,PHI 76ers,Team,None Specified,36098,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750897#200705469_13L42648Q1-876504309Q20,2,241750897,NY Knicks -3.5 / Under 56.5,+230,3.3,3.30,23/10,None Specified,NY Knicks,Team,None Specified,33069,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750897#200705468_13L42648Q1-824963610Q20,2,241750897,NY Knicks -3.5 / Over 56.5,+260,3.6,3.60,13/5,None Specified,NY Knicks,Team,None Specified,36068,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750897#200705471_13L42648Q1-1068167160Q20,2,241750897,PHI 76ers +3.5 / Under 56.5,+265,3.65,3.65,53/20,None Specified,PHI 76ers,Team,None Specified,36571,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750897#200705470_13L42648Q1-966494662Q20,2,241750897,PHI 76ers +3.5 / Over 56.5,+280,3.8,3.80,14/5,None Specified,PHI 76ers,Team,None Specified,38070,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750898#200640799_13L42648Q1-994314416Q20,2,241750898,PHI 76ers +4.5 / Under 55.5,+240,3.4,3.40,12/5,None Specified,PHI 76ers,Team,None Specified,34099,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750898#200640793_13L42648Q1-1579935034Q20,2,241750898,NY Knicks -4.5 / Under 55.5,+255,3.55,3.55,51/20,None Specified,NY Knicks,Team,None Specified,35593,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750898#200640796_13L42648Q11581119645Q20,2,241750898,PHI 76ers +4.5 / Over 55.5,+255,3.55,3.55,51/20,None Specified,PHI 76ers,Team,None Specified,35596,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750898#200640790_13L42648Q12038635592Q20,2,241750898,NY Knicks -4.5 / Over 55.5,+275,3.75,3.75,11/4,None Specified,NY Knicks,Team,None Specified,37590,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750909#200641207_13L42648Q1462730164Q20,2,241750909,PHI 76ers +2.5 / Over 51.5,+215,3.15,3.15,43/20,None Specified,PHI 76ers,Team,None Specified,31507,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750909#200641199_13L42648Q1-2098126154Q20,2,241750909,NY Knicks -2.5 / Under 51.5,+255,3.55,3.55,51/20,None Specified,NY Knicks,Team,None Specified,35599,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750909#200641215_13L42648Q1-98044893Q20,2,241750909,PHI 76ers +2.5 / Under 51.5,+265,3.65,3.65,53/20,None Specified,PHI 76ers,Team,None Specified,36515,None Specified,"[{'id': '32947', 'name': 'PHI 76ers', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750909#200641191_13L42648Q1-1404897775Q20,2,241750909,NY Knicks -2.5 / Over 51.5,+295,3.95,3.95,59/20,None Specified,NY Knicks,Team,None Specified,39591,None Specified,"[{'id': '32940', 'name': 'NY Knicks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750634#200637741_13L42648Q11875286272Q20,2,241750634,ATL Hawks -1.5 / Under 58.5,+240,3.4,3.40,12/5,None Specified,ATL Hawks,Team,None Specified,34041,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750634#200637748_13L42648Q1-398374631Q20,2,241750634,POR Trail Blazers +1.5 / Under 58.5,+250,3.5,3.50,5/2,None Specified,POR Trail Blazers,Team,None Specified,35048,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750634#200637745_13L42648Q1-1651814891Q20,2,241750634,POR Trail Blazers +1.5 / Over 58.5,+265,3.65,3.65,53/20,None Specified,POR Trail Blazers,Team,None Specified,36545,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750634#200637737_13L42648Q12144017747Q20,2,241750634,ATL Hawks -1.5 / Over 58.5,+285,3.85,3.85,57/20,None Specified,ATL Hawks,Team,None Specified,38537,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750639#200892287_13L42648Q11875286272Q20,2,241750639,ATL Hawks -1.5 / Under 58.5,+230,3.3,3.30,23/10,None Specified,ATL Hawks,Team,None Specified,33087,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750639#200892288_13L42648Q1-1651814891Q20,2,241750639,POR Trail Blazers +1.5 / Over 58.5,+260,3.6,3.60,13/5,None Specified,POR Trail Blazers,Team,None Specified,36088,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750639#200892289_13L42648Q1-398374631Q20,2,241750639,POR Trail Blazers +1.5 / Under 58.5,+265,3.65,3.65,53/20,None Specified,POR Trail Blazers,Team,None Specified,36589,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750639#200892286_13L42648Q12144017747Q20,2,241750639,ATL Hawks -1.5 / Over 58.5,+270,3.7,3.70,27/10,None Specified,ATL Hawks,Team,None Specified,37086,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241750638#200637790_13L42648Q1-603687878Q20,2,241750638,ATL Hawks -1.5 / Under 62.5,+250,3.5,3.50,5/2,None Specified,ATL Hawks,Team,None Specified,35090,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750638#200637795_13L42648Q1-350888514Q20,2,241750638,POR Trail Blazers +1.5 / Over 62.5,+250,3.5,3.50,5/2,None Specified,POR Trail Blazers,Team,None Specified,35095,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750638#200637784_13L42648Q11475294614Q20,2,241750638,ATL Hawks -1.5 / Over 62.5,+265,3.65,3.65,53/20,None Specified,ATL Hawks,Team,None Specified,36584,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750638#200637800_13L42648Q11514135127Q20,2,241750638,POR Trail Blazers +1.5 / Under 62.5,+270,3.7,3.70,27/10,None Specified,POR Trail Blazers,Team,None Specified,37000,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241750633#200637738_13L42648Q1-1651814891Q20,2,241750633,POR Trail Blazers +1.5 / Over 58.5,+230,3.3,3.30,23/10,None Specified,POR Trail Blazers,Team,None Specified,33038,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750633#200637742_13L42648Q1-398374631Q20,2,241750633,POR Trail Blazers +1.5 / Under 58.5,+260,3.6,3.60,13/5,None Specified,POR Trail Blazers,Team,None Specified,36042,None Specified,"[{'id': '32952', 'name': 'POR Trail Blazers', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750633#200637734_13L42648Q11875286272Q20,2,241750633,ATL Hawks -1.5 / Under 58.5,+265,3.65,3.65,53/20,None Specified,ATL Hawks,Team,None Specified,36534,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750633#200637731_13L42648Q12144017747Q20,2,241750633,ATL Hawks -1.5 / Over 58.5,+280,3.8,3.80,14/5,None Specified,ATL Hawks,Team,None Specified,38031,None Specified,"[{'id': '32892', 'name': 'ATL Hawks', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241751044#200684331_13L42648Q1-867385593Q20,2,241751044,MEM Grizzlies +1.5 / Under 58.5,+230,3.3,3.30,23/10,None Specified,MEM Grizzlies,Team,None Specified,33031,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241751044#200684332_13L42648Q11317004108Q20,2,241751044,GS Warriors -1.5 / Over 58.5,+260,3.6,3.60,13/5,None Specified,GS Warriors,Team,None Specified,36032,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241751044#200684330_13L42648Q1-1774220541Q20,2,241751044,MEM Grizzlies +1.5 / Over 58.5,+275,3.75,3.75,11/4,None Specified,MEM Grizzlies,Team,None Specified,37530,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241751044#200684333_13L42648Q11937765018Q20,2,241751044,GS Warriors -1.5 / Under 58.5,+275,3.75,3.75,11/4,None Specified,GS Warriors,Team,None Specified,37533,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241751053#200684294_13L42648Q1-867385593Q20,2,241751053,MEM Grizzlies +1.5 / Under 58.5,+230,3.3,3.30,23/10,None Specified,MEM Grizzlies,Team,None Specified,33094,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241751053#200684293_13L42648Q1-1774220541Q20,2,241751053,MEM Grizzlies +1.5 / Over 58.5,+255,3.55,3.55,51/20,None Specified,MEM Grizzlies,Team,None Specified,35593,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241751053#200684295_13L42648Q11317004108Q20,2,241751053,GS Warriors -1.5 / Over 58.5,+265,3.65,3.65,53/20,None Specified,GS Warriors,Team,None Specified,36595,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241751053#200684296_13L42648Q11937765018Q20,2,241751053,GS Warriors -1.5 / Under 58.5,+280,3.8,3.80,14/5,None Specified,GS Warriors,Team,None Specified,38096,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,2nd Quarter Spread / 2nd Quarter Total Points
0QA241751052#200890602_13L42648Q1-43405258Q20,2,241751052,MEM Grizzlies +1.5 / Under 63.5,+230,3.3,3.30,23/10,None Specified,MEM Grizzlies,Team,None Specified,33002,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241751052#200890604_13L42648Q1445767030Q20,2,241751052,GS Warriors -1.5 / Over 63.5,+255,3.55,3.55,51/20,None Specified,GS Warriors,Team,None Specified,35504,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241751052#200890606_13L42648Q1-1217502770Q20,2,241751052,GS Warriors -1.5 / Under 63.5,+260,3.6,3.60,13/5,None Specified,GS Warriors,Team,None Specified,36006,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241751052#200890600_13L42648Q1-693609706Q20,2,241751052,MEM Grizzlies +1.5 / Over 63.5,+285,3.85,3.85,57/20,None Specified,MEM Grizzlies,Team,None Specified,38500,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,3rd Quarter Spread / 3rd Quarter Total Points
0QA241751046#200890735_13L42648Q1307578291Q20,2,241751046,MEM Grizzlies +0.5 / Under 59.5,+225,3.25,3.25,9/4,None Specified,MEM Grizzlies,Team,None Specified,32535,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241751046#200890734_13L42648Q11973637657Q20,2,241751046,MEM Grizzlies +0.5 / Over 59.5,+255,3.55,3.55,51/20,None Specified,MEM Grizzlies,Team,None Specified,35534,None Specified,"[{'id': '32929', 'name': 'MEM Grizzlies', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241751046#200890737_13L42648Q1-1085878962Q20,2,241751046,GS Warriors -0.5 / Under 59.5,+270,3.7,3.70,27/10,None Specified,GS Warriors,Team,None Specified,37037,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241751046#200890736_13L42648Q11837089594Q20,2,241751046,GS Warriors -0.5 / Over 59.5,+280,3.8,3.80,14/5,None Specified,GS Warriors,Team,None Specified,38036,None Specified,"[{'id': '32917', 'name': 'GS Warriors', 'type': 'Team'}]",Quarters,Spread / Total,4th Quarter Spread / 4th Quarter Total Points
0QA241750744#200638812_13L42648Q1-1126474459Q20,2,241750744,TOR Raptors +1.5 / Under 58.5,+245,3.45,3.45,49/20,None Specified,TOR Raptors,Team,None Specified,34512,None Specified,"[{'id': '32957', 'name': 'TOR Raptors', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
0QA241750744#200638810_13L42648Q1-1098567425Q20,2,241750744,CHI Bulls -1.5 / Under 58.5,+250,3.5,3.50,5/2,None Specified,CHI Bulls,Team,None Specified,35010,None Specified,"[{'id': '32906', 'name': 'CHI Bulls', 'type': 'Team'}]",Quarters,Spread / Total,1st Quarter Spread / 1st Quarter Total Points
